	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU3405	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3406	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3407	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3408	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
OTU3409	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
OTU3410	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU3411	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria americana
OTU3412	Fungi	NA	NA	NA	NA	NA	NA
OTU3413	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	NA
OTU3415	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Stilbella	NA
OTU3416	Fungi	NA	NA	NA	NA	NA	NA
OTU3418	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3419	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3420	Fungi	NA	NA	NA	NA	NA	NA
OTU3421	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3425	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	NA	NA
OTU3426	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora chaetospira
OTU3427	Fungi	NA	NA	NA	NA	NA	NA
OTU3428	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU3430	NA	NA	NA	NA	NA	NA	NA
OTU3431	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	NA
OTU3432	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3433	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	NA
OTU3434	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU3435	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3436	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3438	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Phylloporus	Phylloporus leucomycelinus
OTU3439	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3440	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3441	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pseudallescheria	NA
OTU3442	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU3443	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3444	Fungi	NA	NA	NA	NA	NA	NA
OTU3445	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3446	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
OTU3447	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU3448	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU3449	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Trichothecium	NA
OTU3451	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3452	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	NA	NA
OTU3453	NA	NA	NA	NA	NA	NA	NA
OTU3454	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	Oliveonia	NA
OTU3456	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3457	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU3458	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys musae
OTU3459	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium polyphialidicum
OTU3460	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3461	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3462	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU3463	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3464	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	NA	NA
OTU3465	Fungi	Ascomycota	Sordariomycetes	Phyllachorales	Phyllachoraceae	Phyllachora	Phyllachora cynodontis
OTU3466	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	NA	Entrophospora	NA
OTU3467	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Rasamsonia	Rasamsonia emersonii
OTU3468	Fungi	NA	NA	NA	NA	NA	NA
OTU3471	Fungi	NA	NA	NA	NA	NA	NA
OTU3472	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU3474	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Zopfiaceae	Didymocrea	Didymocrea leucaenae
OTU3475	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	NA	NA
OTU3476	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
OTU3477	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium raperi
OTU3478	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	Pyricularia parasitica
OTU3479	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3480	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3481	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
OTU3482	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	NA	NA
OTU3483	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU3484	Fungi	NA	NA	NA	NA	NA	NA
OTU3485	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU3486	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	NA
OTU3488	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3490	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3492	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Collariella	Collariella causiiformis
OTU3493	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3494	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hydnophlebia	Hydnophlebia omnivora
OTU3495	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3496	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Shiraia	NA
OTU3497	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
OTU3499	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3500	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3501	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3502	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU3503	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3506	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU3508	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3509	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3510	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Toxicocladosporium	NA
OTU3511	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3512	NA	NA	NA	NA	NA	NA	NA
OTU3514	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3515	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
OTU3516	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Achroiostachys	Achroiostachys saccharicola
OTU3517	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Dichotomopilus	Dichotomopilus subfunicola
OTU3518	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU3519	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	NA	NA
OTU3520	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	NA
OTU3522	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3524	Fungi	Mucoromycota	Endogonomycetes	NA	NA	NA	NA
OTU3526	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium austrohemisphaericum
OTU3527	NA	NA	NA	NA	NA	NA	NA
OTU3528	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU3529	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans
OTU3530	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum
OTU3532	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU3533	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus cucumeris
OTU3534	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3536	Fungi	NA	NA	NA	NA	NA	NA
OTU3537	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	NA	Entrophospora	NA
OTU3538	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU3539	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	NA	NA
OTU3540	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3541	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	NA	NA
OTU3542	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU3543	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
OTU3544	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU3545	Fungi	NA	NA	NA	NA	NA	NA
OTU3546	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Lentithecium	NA
OTU3547	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU3548	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU3549	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU3550	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU3553	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU3554	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	NA
OTU3556	Fungi	NA	NA	NA	NA	NA	NA
OTU3557	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Paragibellulopsis	Paragibellulopsis chrysanthemi
OTU3558	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces helicus
OTU3560	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	NA
OTU3561	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3562	Ichthyosporia	NA	NA	NA	NA	NA	NA
OTU3563	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella	NA
OTU3566	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3567	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU3568	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3569	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	NA
OTU3570	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces bannaensis
OTU3571	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU3572	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Discosiaceae	Discosia	NA
OTU3573	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Kalmusia	Kalmusia araucariae
OTU3574	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	NA	Entrophospora	NA
OTU3575	Fungi	Ascomycota	Sordariomycetes	Microascales	Graphiaceae	Graphium	NA
OTU3576	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3577	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
OTU3579	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	NA	Entrophospora	NA
OTU3580	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	NA	NA	NA
OTU3581	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3582	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3583	Fungi	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	NA
OTU3584	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU3585	Fungi	NA	NA	NA	NA	NA	NA
OTU3586	NA	NA	NA	NA	NA	NA	NA
OTU3588	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
OTU3589	NA	NA	NA	NA	NA	NA	NA
OTU3590	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3591	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3592	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	NA	NA
OTU3593	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix humicola
OTU3594	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU3595	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA
OTU3596	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3597	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3598	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3599	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	Ceramothyrium linnaeae
OTU3600	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
OTU3601	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma victoriae
OTU3603	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Camarosporium	NA
OTU3604	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3605	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU3606	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3609	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	NA	Entrophospora	NA
OTU3610	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	NA
OTU3611	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Catenulostroma	NA
OTU3612	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU3613	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	NA
OTU3614	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3617	Fungi	NA	NA	NA	NA	NA	NA
OTU3618	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3622	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	NA	NA
OTU3623	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	NA
OTU3624	NA	NA	NA	NA	NA	NA	NA
OTU3626	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU3627	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3628	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3629	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum circinans
OTU3630	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU3631	Stramenopila	NA	NA	NA	NA	NA	NA
OTU3632	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3634	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3636	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3637	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3638	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium sumatraense
OTU3640	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3642	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU3643	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cystostereaceae	NA	NA
OTU3644	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces purpureogenus
OTU3645	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3646	Fungi	NA	NA	NA	NA	NA	NA
OTU3647	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe cruciferarum
OTU3649	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora verrucosa
OTU3650	Fungi	NA	NA	NA	NA	NA	NA
OTU3651	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella bipellis
OTU3652	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3653	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3654	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella anaptychiae
OTU3656	Fungi	NA	NA	NA	NA	NA	NA
OTU3657	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	NA
OTU3658	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Byssomerulius	Byssomerulius corium
OTU3659	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	NA	NA
OTU3660	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU3661	Fungi	Ascomycota	Sordariomycetes	NA	Junewangiaceae	NA	NA
OTU3664	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula glutinis
OTU3666	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU3667	Fungi	Ascomycota	Sordariomycetes	Microascales	Triadelphiaceae	Triadelphia	NA
OTU3669	Fungi	NA	NA	NA	NA	NA	NA
OTU3670	Choanoflagellozoa	Choanoflagellata	NA	Choanoflagellida	NA	NA	NA
OTU3671	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3672	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis afrocinerea
OTU3673	Fungi	NA	NA	NA	NA	NA	NA
OTU3674	NA	NA	NA	NA	NA	NA	NA
OTU3675	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3676	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella zeae
OTU3677	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Aphanoascus	Aphanoascus keratinophilus
OTU3678	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3679	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU3680	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	NA
OTU3681	NA	NA	NA	NA	NA	NA	NA
OTU3683	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3684	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
OTU3685	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces aerius
OTU3686	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium adametzii
OTU3687	Fungi	NA	NA	NA	NA	NA	NA
OTU3688	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3689	Fungi	NA	NA	NA	NA	NA	NA
OTU3691	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3692	Metazoa	NA	NA	NA	NA	NA	NA
OTU3694	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3695	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3696	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU3697	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	NA	NA
OTU3699	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
OTU3700	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU3701	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma albotomentosum
OTU3702	Fungi	NA	NA	NA	NA	NA	NA
OTU3703	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
OTU3704	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3705	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria pseudoamylolytica
OTU3707	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3708	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU3709	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
OTU3710	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	NA	NA
OTU3712	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3713	Fungi	NA	NA	NA	NA	NA	NA
OTU3714	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU3715	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	NA
OTU3716	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicoma	NA
